Date;prices_EMU Equity Mid-Cap;prices_EMU Equity Mix-Cap;prices_EMU Equity Small-Cap;prices_EMU Equity Small-Cap Growth;prices_EMU Equity Large-Mid-Cap Growth;prices_EMU Equity Large-Mid-Cap Quality;prices_EMU Equity Large-Mid-Cap Value;prices_EMU Equity Large-Mid-Cap Low volatility;prices_EMU Equity Large-Mid-Cap Income;prices_Global Equity Large-Cap;prices_Global Equity Mix-Cap;prices_Global Equity Small-Mid-Cap;prices_Global Equity Large-Mid-Cap Growth;prices_Global Equity Large-Mid-Cap Income;prices_Global Equity Large-Mid-Cap Low volatility;prices_Global Equity Large-Mid-Cap Momentum;prices_Global Equity Large-Mid-Cap Multi Factors;prices_Global Equity Large-Mid-Cap Value;prices_Global Equity Large-Mid-Cap Quality;prices_Europe Equity Large-Cap;prices_Europe Equity Large-Cap Low volatility;prices_Europe Equity Mid-Cap;prices_Europe Equity Small-Cap;prices_Europe Equity Small-Mid-Cap;prices_Europe ExCH Equity Large-Cap;prices_Europe Equity Large-Mid-Cap Growth;prices_Europe Equity Large-Mid-Cap Income;prices_Europe Equity Large-Mid-Cap Value;prices_France Equity Large-Cap;prices_France Equity Small-Cap;prices_France Equity Small-Mid-Cap;prices_France Equity Small-Mid-Cap Growth;prices_France Equity Small-Cap Growth;prices_France Equity Large-Cap Growth;prices_EMU Equity Large-Mid-Cap;prices_US Equity Large-Cap;prices_US Equity Large-Mid-Cap Growth;prices_US Equity Small-Cap Value;prices_US Equity Small-Cap;prices_US Equity Large-Mid-Cap Value;prices_US Equity Large-Mid-Cap Multi Factors;prices_US Equity Mid-Cap;prices_US Equity Small-Cap Growth;prices_US Equity Large-Mid-Cap Income;prices_US Equity Mix-Cap;prices_US Equity Large-Mid-Cap Quality;prices_US Equity Mid-Cap Growth;prices_GBL Emerg Equity Large-Cap;prices_GBL Emerg Equity Mix-Cap;prices_GBL Emerg Equity Large-Mid-Cap Income;prices_GBL Emerg Equity Large-Mid-Cap Growth;prices_GBL Emerg Equity Large-Mid-Cap Value;prices_BRIC Equity;prices_Japan Equity Large-Cap;prices_Japan Equity Mix-Cap;prices_Japan Equity Large-Mid-Cap Value;prices_Japan Equity Large-Mid-Cap Growth;prices_Japan Equity Small-Mid-Cap;prices_Japan Equity Small-Mid-Cap Value;prices_GBL Emerg Equity Small-Mid-Cap;prices_Europe Equity Mix-Cap;prices_GBP Corporate Bonds;prices_GBP Corporate Short Term Bonds;prices_GBP High Yield Bonds;prices_GBP Diversified Bonds;prices_GBP Diversified Short Term Bonds;prices_GBP Flexible Bonds;prices_GBP Sovereign Bonds;prices_GBP Inflation Bonds;prices_JPY Blend Bonds;prices_Nordic Blend Bonds;prices_NOK Short Term Bonds;prices_NOK Very Short Term Bonds;prices_DKK Domestic Bonds;prices_DKK Domestic Short Term Bonds;prices_CHF Blend Bonds;prices_SEK Diversified Bonds;prices_SEK Corporate Bonds;prices_EUR Corporate Bonds;prices_EUR Corporate Short Term Bonds;prices_EUR High Yield Bonds;prices_EUR Subordinated Bonds;prices_EUR Diversified Bonds;prices_EUR Diversified Short Term Bonds;prices_EUR Flexible Bonds;prices_EUR Inflation Bonds;prices_EUR Long Term Bonds;prices_EUR Very Short Term Bonds;prices_EUR Sovereign Bonds;prices_EUR Sovereign Short Term Bonds;prices_Europe Blend Bonds;prices_Europe Emerging Bonds;prices_Global High Yield Fixed Maturity Bonds;prices_Global Corporate Bonds;prices_Global Diversified Fixed Maturity Bonds;prices_Global Flexible Bonds;prices_Global Blend Bonds;prices_Global Inflation Bonds;prices_USD Corporate Bonds;prices_USD High Yield Bonds;prices_USD Diversified Bonds;prices_USD Diversified Short Term Bonds;prices_USD Flexible Bonds;prices_USD Sovereign Bonds;prices_Asia Bonds;prices_Emerging Market Bonds;prices_Emerging Market Corporate Bonds;prices_Consumer Staples Equity;prices_Infrastructure Equity;prices_Materials Equity;prices_Energy Equity;prices_Health Care Equity;prices_Ecology Equity;prices_Information Technology Equity;prices_Financials Equity;prices_New Energy Equity;prices_Basic Resources Equity;prices_Water Equity;prices_Biotech Equity;prices_Private Equity;prices_Communication Equity;prices_Utilities Equity;prices_Metals & Mining Equity;prices_Asia ExJapan Equity Mix-Cap;prices_Asia ExJapan Equity Mix-Cap Growth;prices_Asia ExJapan Equity Small-Mid-cap;prices_Asia Pacific ExJapan Equity Mix-Cap;prices_Asia Pacific ExJapan Equity Mix-Cap Growth;prices_Asia Pacific ExJapan Equity Mix-Cap Value;prices_Asia ExJapan Equity Mix-Cap Low Vol & Income;prices_Asia Pacific ExJapan Equity Mix-Cap Low Vol & Income;Explaining_Price;OurPrice
2006-11-13;281.11346755330953;416.17389148820433;188.70018461140302;523.1187461708789;358.02127205081774;196.48274658083199;396.2033190072893;209.5244093691503;266.65688602008805;1022.8922204470047;492.0408457622991;598.0478285135124;5636.557192389064;709.3951761228591;276.1434733592474;264.3991309520715;171.6519721363407;713.2685341506558;153.5771016090749;992.4143091311653;242.34311153217826;389.30763468794703;605.7250287626835;492.95221725384005;161.99696205998387;525.0626378774615;674.972379469342;516.7588461293116;517.628869498162;131.91172930484984;451.97391259727607;469.76929906285034;215.26697103898442;173.27322548514888;134.0019048960656;2747.261068627082;2363.0405915857937;136.49804571299808;1952.4855114814734;1771.8094498937821;255.866557905664;1142.2311273387475;362.6697291940653;266.4813635078307;150.04992200386238;102.50504225997813;459.4620616164224;224.9771186133329;797.8928077978073;155.58543390611774;871.5611876770386;24772.303755009783;153.23030191717254;637.0480511362796;524.2087563449867;104.14439626083876;323.51855763755844;599.6884533189625;184.32775958068882;208.88704501355014;424.51292031951203;388.7334222345234;124.88920745292698;167.36269625117518;196.73944256057598;106.5502227747498;110.31627947696468;178.6985252261589;189.14476805712232;113.72741489858535;112.55760239158056;108.55897362702845;111.79134226398693;153.44485939228355;103.43761985144907;225.79626350623508;112.15611560436008;179.31341361245632;374.06615593234085;168.68976101397507;208.5078781803516;148.98393838810975;421.50531886981366;297.11232113125413;298.3004753224824;154.84107275699463;259.4195095351518;233.1975443361045;283.4304697047208;302.6459004826778;260.1694200580417;209.4192643774333;207.56494687751515;213.4885883410447;259.0117941220854;393.4698450442377;650.0575569746272;190.54902550572848;157.82734333741018;141.1089599765306;821.152915657558;159.90983839778073;180.1052362138802;225.87565937611717;241.6689404166616;205.15020659691632;113.4622246224556;373.872386419606;333.35528017595095;217.5422127832749;522.3078134245361;590.0438709188662;545.8446391531356;716.4577948600787;1699.0947837869433;380.4409183033359;412.8940793879305;228.28264393797775;445.60640216397;227.84090279127116;133.4123157259215;266.76233641197894;933.9337141448692;1848.7019205189679;433.1755487659529;515.0453249429296;728.8122388770796;2761.5611846579527;230.6739805349437;227.67347209881942;539.0436450120392;0.008481;117.16000000000015
2006-11-14;281.835830945876;415.89603326619016;188.89252352608182;524.1756563519549;358.72449170167295;196.34787566373;396.27161914174087;209.8849022315136;266.47858699507856;1025.1168341729035;492.976842722673;599.1302081148443;5650.890757353828;710.0168742424362;275.941929951542;264.53820470385136;172.09871464829922;715.2483935011387;153.96543511652698;991.5188848747572;242.28097404459442;389.37450328964513;606.5122735499267;493.17669255136894;161.45773722427168;525.0248117114911;674.4853001564156;516.8016955267115;517.9000446049431;132.13216603874895;453.0882804319017;470.56704279305916;215.56088892618655;172.88330239541568;135.23652539817905;2759.057372208601;2375.088039901323;138.61749463967266;1968.824852103672;1778.5069351270206;257.5584592577908;1146.987505498868;366.00436039306;267.2606276196097;150.75771075390222;103.40175645815522;462.95113031429685;225.8606110159943;802.0958190530353;155.8345227016609;876.371313336925;24949.976499595537;153.9267796257002;645.8410704494178;534.4589182680918;105.88104955289776;329.79306528221787;611.2421239419044;188.2351312318636;210.72996670784406;424.7793501741133;388.0586457023256;124.70733301684312;167.57431120711962;196.99803501940826;106.93459774443264;110.274971222686;178.2301858098344;188.09708820646412;113.39026993134699;112.43174504829821;108.5774905267937;111.80521971466295;153.45775370662437;103.5088832464665;225.87607196231826;112.28538464646287;179.3565539339608;374.02944160921015;168.7517470910247;208.56076520235783;148.93486517168313;421.5598954140251;297.1715694930571;298.4266771513313;154.8567954221007;259.6392416113294;233.22797662241004;283.4710866909854;302.7177010073072;260.13339126483646;209.58829457957683;207.52197309560435;213.41973860636628;260.9733931379911;392.9550882233587;649.8916618888642;190.35288267823898;157.95647653908128;141.26100941401262;821.4333027823213;159.95897217223518;180.27114503482758;225.96643715481355;241.4523082056007;205.28481445267573;113.49826847908855;374.4511421159846;333.2278217534045;218.48569484834218;522.3444447726542;591.1156736218815;546.1741940286709;721.8118465865933;1700.2987054725402;384.3583965157408;411.3450065049176;229.11883171341674;447.93137012774366;228.01293500502763;133.6470883103575;266.6812820153908;928.0452364421233;1859.5484060603048;435.3943057295297;516.0229571083809;732.0546600307387;2771.806533514725;231.1985802015884;229.35381843995967;542.4744366964981;0.008499;117.66000000000015
2006-11-15;283.83914794308123;418.8301199126578;190.14384840412924;528.0386863258922;360.827544318232;197.66575154291598;398.18711792322716;210.87679217031726;267.8290160641745;1026.4663033979816;493.6965895015698;602.3324777585258;5663.664959019634;711.0432556630075;275.7793891456401;265.0308072947196;172.0816145833363;716.3347567153547;154.3678868244275;995.626716398266;243.54654579713443;391.7572856874451;610.0105612184859;496.2679711554451;162.4469304783579;527.1860414789503;677.1226184205657;518.7615414943059;520.7630751606044;132.947861000052;456.3170560861006;474.509919206079;216.8011483867544;173.9894016238681;135.22120098740768;2770.0462742695063;2388.5403201344557;139.65963257810802;1989.0983058867007;1786.0259273718289;258.79034048462654;1159.0036679566451;370.9064223513356;268.84461204417346;151.58876472197863;103.93301405047634;465.6607061940057;226.13816048906952;803.2704422902681;157.16777608956153;878.6755416089778;24964.04737722556;154.8621497822955;644.7941726527581;535.1125014518836;105.6089030723617;329.1068864271816;611.8846638635697;186.75548977879419;210.90217833497434;426.42045842992655;388.47938978501645;124.7707824355637;167.75780874384984;197.347075731998;107.32202783360044;110.34317790824305;178.49728997147167;188.64054715495826;113.23949723156423;111.935422831009;108.5869954049793;111.81598743695831;153.5277178957559;103.48573314599258;225.75277385818836;112.28402936617208;179.374772140251;373.94741905068713;168.76413784104898;208.58164704778102;149.00021901334551;421.46280770768686;297.16598393951784;298.35546168024916;154.81194749704918;259.39451756342083;233.2401729256304;283.3248660965574;302.73326530521666;260.0944956860505;209.43273155864708;206.98805857970268;213.20918159235802;260.0353870031915;391.87208970143996;648.1531405356602;189.4462062266429;157.5510144237225;141.3721957459816;821.2606905342045;159.7956517746291;180.1092599139985;225.62133457302207;241.481431004484;205.19793083829708;113.328493433148;374.98512336439626;333.2693549312697;219.4822233092476;523.9819176128217;593.4362390035493;547.6649182145941;726.5361661765268;1699.548208922576;386.1080257221775;410.0297577244088;230.49249736228882;451.0028731251197;228.1565846216917;134.14551877862758;266.52908306492594;921.732060722057;1865.1420427682958;437.38740335563614;514.5805213479392;733.6864005081053;2787.9545942980385;231.9911932484136;230.61917529386054;542.9724404426236;0.008471;118.06000000000016
2006-11-16;283.3448780254308;419.0714898938511;190.44664563585042;527.8199905250491;361.5333532127903;197.78748146758056;398.8473419696488;211.41712969650882;268.24426973277764;1029.404814739664;495.47851447020105;604.0969139419177;5679.466881008398;713.4691425409172;276.8260218916492;265.90176178356387;172.8981671282459;718.3673401837863;154.84331488554085;997.7748107169454;243.96624890410683;392.2048787426323;611.4949357965545;497.6592183802956;162.94761348572672;528.5974758399794;678.914626282676;519.8641317042342;520.4657946790708;132.79850218949977;456.58772995345566;474.1597728338598;216.98177873602333;173.75040924400514;135.1728047935816;2778.290779855332;2399.527884336074;139.5046316765209;1997.5775940709989;1789.6852513309136;259.3743882770676;1165.3643787483552;370.73565160034485;269.77291433436875;152.09394642149925;103.86002219752541;465.1397521553358;227.00895469393018;805.8206305684213;157.7535962653316;879.8430580883339;24964.98672686014;155.4186082454896;642.0194036951336;531.7283430738537;105.21118078177696;328.3263573548664;607.8583516762194;186.11821865771682;211.79507687839242;427.2653145069237;387.7835025147077;124.73201137666815;167.87653560795397;196.8615390140522;107.29124587428228;110.2735001298738;178.17412224977193;188.18611496567283;113.32829804966762;112.30619634125935;108.59916695922772;111.82679068719312;153.51599972902832;103.5097901064332;225.76128138591454;112.4236477142907;179.40788941795284;373.78631477541535;168.7738785975276;208.7135362383962;149.02273673551878;421.2601161464402;297.16191346751583;298.3493562336456;154.53647331433217;259.18789900468727;233.2596226872902;283.15890017476755;302.74818217075295;260.054851615104;209.9893852760325;207.30687481678243;213.09449440766127;260.2187329890048;392.3101312875572;648.5350633308756;189.1775756732337;157.383701047074;141.48300131199719;820.0865983857042;159.831247667415;180.1687394394411;225.38270847307027;241.3606565921432;205.36609960035;113.20620421632375;376.3276215008104;335.0038902098576;219.72001132779658;523.224933203214;595.8675546910779;547.8322250021611;728.7059051261115;1701.4305077548847;385.9968060237631;410.37673860268865;230.3809533310741;453.8675918847716;229.26752633922882;134.67289223979245;268.1761593496691;913.1436680870037;1872.2842530248386;438.9780571893151;517.011641492966;734.8676467565429;2794.699596075359;232.83051186460477;231.3213308521217;543.5588557596976;0.00847;118.14000000000016
2006-11-17;281.63356917440984;416.3648160378804;189.81838927513581;523.1617337370793;359.7880792348804;196.42432948873326;397.0440989089509;209.4285099779328;267.75121663405366;1025.5752173675633;492.87222585685714;601.0195307470747;5660.826960167539;711.5861821877832;273.7827250848597;265.40911339480857;172.56910315467042;714.9220392711735;153.86583543560252;992.3270115558834;242.61673953732608;389.8099241934712;607.9684870199732;493.2290415234747;161.13558169477088;526.0921633860759;676.4973215819348;517.5142444122848;517.1701048766744;131.96870040163054;454.7991713774107;470.82212023246194;215.95082284336286;172.09231588218026;134.899517566936;2776.1463189293445;2397.799479283761;138.74600812051;1989.2684762343595;1788.8528592687087;259.38698574991724;1164.3647241668502;370.46415877574685;269.45232659872846;152.21640207694716;104.02541560673885;464.3906876872329;224.99286433985765;799.5392286610935;157.54931477271109;874.0476640163902;24777.852068045348;154.13546519890792;638.4492742718003;526.674482506902;104.58842540227718;326.2566684778212;606.6143691336229;184.08739192175634;210.2719151464485;425.92008737305764;387.2208706705182;124.55012490213196;167.82358223097788;196.32063645595767;107.2248864498021;110.03501157409042;177.81541487992658;187.59524346551208;113.50565184319781;111.72202975633772;108.61609711857159;111.84127948469838;153.38989495606944;103.50238349522185;225.80621019365117;112.3818199134799;179.4162510427325;373.9071645640403;168.79696190286444;208.78533382970755;149.04129202393116;421.37012783293744;297.23187435767767;298.3869997806676;154.68193115094834;259.75513528363854;233.2769045630944;283.27229920906615;302.7784717256219;259.99413620988844;209.64038076246933;207.04459645307963;212.89427014031116;260.1239011921469;391.2699376855294;647.0576192895626;188.96063331168045;157.25033343265386;141.43421390461728;819.9836928552305;159.79398679336109;180.20085066494076;225.07177399489757;241.14653493178096;204.866790010577;113.24224185652336;375.41508537151367;334.13940013283644;218.0060745374469;515.749067715278;596.1705582678405;544.3221998725279;726.4041622540371;1694.8821084705442;379.73885762180936;403.70065502394914;229.09126535588803;456.3073070725128;228.70503624752968;134.01653095131732;267.381845811737;898.7239065402381;1870.5906373586267;438.99607795459184;518.3045812872152;735.9324722648931;2801.439632855026;232.83265520962226;231.63541084721612;544.1178117138958;0.00845;117.95000000000016
2006-11-20;280.7905874795144;416.8991315017117;189.2301347861945;522.2382218219828;359.2421454516254;197.04953085208595;396.5603867841491;209.7510066151242;267.56771149923117;1027.1735411030136;493.9966908018438;600.7034263195718;5664.962249615312;712.6001299514372;276.11779086718457;266.22001117773664;172.90159929545646;716.0455120965212;154.37495668371866;991.8150962483104;242.32846090938355;389.6027203924829;605.7536251582354;493.02429106804533;162.15203057033685;525.4140359026886;675.8034789208245;517.1488976493184;516.4979046044749;132.06381354345672;453.9513988624096;470.3029648913238;215.63371566452;172.55352653972656;133.45112036446665;2783.8329398242577;2401.150197517553;139.1140195152422;1991.784931910613;1790.4811769450212;259.908641244116;1168.9831610206336;371.8596394272618;270.3606060321013;152.4595311394144;104.38432238499796;464.5838782469375;225.27033805684852;801.3369723325128;156.95954859062186;875.1207649518166;24872.876258529457;153.70900445700326;623.8975962646517;514.1698837833807;101.8198240759356;316.334075946122;586.0669396264607;178.12907908568593;210.84219495211428;425.1392954397229;388.2281520214;124.57691372615814;167.90554198906642;196.17360489189323;107.14335574358354;110.37569101667849;178.37971629430453;188.50255507760303;113.65213588197877;111.88880441261236;108.6527207726537;111.87807470035212;153.5878387050013;103.56668783257359;226.02524160725602;112.47471053616644;179.48132338461417;374.3815622866855;168.85906154695897;208.89371753864742;149.0769346940249;421.8992856448018;297.38016430769915;298.4892404814764;154.87479914440976;260.1285253598599;233.34580077653027;283.72544247678144;302.9871666599014;260.43788974135305;210.5310038851527;208.00885625371663;213.60394131768845;261.5226198101654;393.69496139244796;650.7944285774148;190.19319978128019;157.952778423183;141.59039177526643;821.5930308390567;160.0323333563261;180.53693337692062;226.21672752211998;241.47788840186772;205.472772760004;113.27119356351454;376.71724505098325;335.99394900324563;217.60696650034595;518.5339388422735;597.658656036611;546.444823980055;728.9599794691059;1696.6310682828546;382.1485308187709;406.7650506819686;230.32428219861424;458.4840252369257;229.85482198208697;134.44996224170194;269.64687371488475;901.0180161709404;1867.2556651580649;438.27395107851646;516.8151655692093;732.8473846462037;2794.5627044205958;232.28925380173942;230.8327580515873;539.1122310737231;0.008472;117.41000000000015
2006-11-21;282.02578610417913;418.09565490314463;190.10498262638328;524.8788966316264;360.65345873928686;197.3011463043108;397.54916744930387;210.45204991554385;268.2268684914901;1027.4080031389901;494.8068101923675;602.0001809928383;5675.004184778408;713.591012721496;276.95167991351525;265.45573339981604;172.34155082275757;716.5644087140495;154.37495668371866;995.639436393188;243.74741456172745;392.0795029461224;609.6218820428272;495.37573080971634;162.254443446475;527.5999911285763;677.5948573690417;518.7686812366921;517.6173637807274;132.6746976846377;455.5607115700698;473.2252627830853;216.48643721753024;172.74867739548668;134.34863358645055;2784.906561378469;2406.5781880774143;139.34314187398954;1997.0807820383109;1792.2451829638635;260.4174179818171;1169.7302752577925;374.6480569235743;270.62954051921;152.79826248143863;104.89405668377606;467.95137363972214;226.54604319725638;804.7137501569574;157.55581561113124;879.7122280589579;25029.393506013555;154.85288260137617;622.8205184763307;512.2481646930678;101.6339095657908;315.17000840733846;581.272345285122;178.11171142057208;212.1435078847263;426.8745572314539;388.1546339532637;124.68125968695408;167.7880890909769;196.1704058615968;106.8423752357538;110.3289402826232;178.26899528416448;188.35729727137203;113.56031797436356;111.87630828974152;108.66431393665043;111.8875603106195;153.75507405823143;103.56714151478147;226.1222705604517;112.5676071929936;179.5214411051286;374.4831531961312;168.88457025696218;208.9448714106351;149.1037247561594;422.1327868667528;297.435785199621;298.58021440509583;154.89350338847638;260.3538107572767;233.38490586662326;283.8488046482236;302.98129403880216;260.569300674388;210.1991012267321;207.71529149274483;213.4351593941838;261.40926679800816;393.34586286774135;649.877911129353;189.90379203503412;157.90466220700182;141.4496278963368;822.0219134671789;160.00107126004636;180.466136441915;226.0582452054515;241.67610222139047;205.2475207589468;113.24687115685713;377.39173908092073;336.77169464762716;218.2428322847754;521.7699235652835;597.5516899973187;548.1841528478285;730.8949720441603;1701.7048480253973;382.4599754555564;410.7597522182753;230.50342660779017;456.84216543181014;228.68014298146514;134.19924220077743;269.356193182682;913.3009340005824;1873.2586444076007;440.6750502326277;518.7113092846844;736.1551850292303;2794.525105797517;233.2691327142929;231.8437842669685;540.7600604588406;0.008473;117.27000000000015
2006-11-22;281.8515630137472;418.1220403725814;190.61929020238418;526.039204556158;360.8854053853486;197.48692183691108;397.76490114428077;210.61224599309654;268.17277702490435;1034.7111684226943;498.8743518551194;607.6467845048799;5716.595089613825;717.9421912180286;278.34339245790204;266.9994629518369;173.35280530850534;720.9634629501817;154.87432993325874;996.430186889488;243.83717699315818;393.55320298241236;611.7675338586057;496.9932912584361;162.22144676279257;528.4977503303109;678.1782126455378;519.1225829887217;518.0137443919701;132.8279356175279;455.4890277474347;473.4551233146628;216.90123379178448;172.54663107287251;135.22636027642028;2790.857867836523;2414.942828190499;139.73193869277037;2001.4034999814442;1796.7927702970624;261.0897663377071;1174.5357560956352;376.6665104402388;271.01773576540774;153.532797158908;105.29136146678735;470.3191779590267;229.7462080970526;813.7812480055513;160.29439914540322;888.2816357094516;25251.209046783388;157.16455371627526;628.7194561097273;519.1904546011203;103.11068708239858;319.7606980484737;594.5304039433853;183.57150185221252;214.37366140458863;427.8328319842057;387.8194574825781;124.64248294366169;167.7226630263203;196.3444521410779;106.8728579702099;110.28495646917614;178.04317962806044;188.11628519440126;113.52735739718858;112.01120917673674;108.66825866602693;111.88893920974348;153.79075325959317;103.58333923589792;226.12478980103538;112.53152176602232;179.52935635065342;374.46737484652044;168.90011435136478;208.94772450019715;149.13090593658606;422.1672203764531;297.46041453170193;298.7438972276318;154.90901499928663;260.2572299925341;233.40478652731304;283.9030040125727;303.13559732992707;260.5843940194277;211.19716218196393;208.54735937422748;214.04477932290092;262.88462069694754;394.8735023188555;653.010338629559;191.01433647678712;158.31995070543806;141.31346538065284;822.1298186115372;160.02758695961012;180.78321373061647;226.27253294852798;242.0096432326955;205.80252380513167;113.18289914893158;379.27786919454627;338.5434104516981;220.69703482841618;524.8954826064478;598.7319096083627;552.550477042872;736.1969289392665;1713.203705492556;393.00495864218453;417.03307586604683;230.8426824281199;456.08772747408926;230.73300968909058;134.76603423865595;269.88021288784444;928.8339130714028;1899.2149880779432;448.3548047894293;523.8972554724181;747.177277076798;2833.6533635731075;237.4914618255132;235.45688376852144;549.0488406008144;0.008548;117.72000000000016
2006-11-23;281.54916490063994;417.45769242100914;190.44576421100197;525.5890710309181;359.7339544346061;196.9584511253059;397.0790238324032;210.7440970245365;267.6527025949084;1034.0282842505735;498.5466475675135;607.693742073817;5715.706304714449;716.4624455152608;277.8532792331468;267.588185630849;173.30054758606556;720.4833243914104;154.78065022377478;994.1040774948742;242.78979506500684;392.68877442941323;611.4069990101414;496.35375702239924;161.34183399004863;526.9883361104538;676.6229213315468;517.7824425942383;515.9396677775446;132.53240798997;454.5789529469802;472.98952954861215;216.61767048573398;171.6552553513706;134.90009380968812;2788.3597139482545;2415.719386284574;139.73193869277037;2001.995813380838;1794.5618445483965;260.8722857955185;1176.0166587933466;376.21184671696165;270.58287055557497;153.42758698081616;105.29018878260105;470.3191779590267;230.04054898366792;814.6300460964684;160.7162913438695;888.5260532421712;25247.970715669893;157.50482492804858;630.2390498064709;520.7722321688296;103.11066551656856;320.5729606176061;597.2840547064395;184.0589688503713;214.02141641261986;427.197883175762;387.4275104735762;124.62415179658791;167.84853739613703;196.21598874463828;106.88751412763216;110.1923248256432;177.85654095213368;187.69413042534507;113.83105697079613;111.98015755543018;108.67489910891426;111.90198880841366;153.72393609422917;103.60739734770405;225.95670522103;112.40200477002224;179.51296418530686;374.21141505684943;168.84921286726308;208.98310087706585;149.14283567717828;421.9030245194696;297.4084856831243;298.68033367870004;154.71463288730308;259.7474229265026;233.39632794077397;283.6000666395782;303.0150650847752;260.2813481475111;210.8660035728532;208.56619725916042;213.86227935089315;262.4997050186058;394.7066878728909;652.8632754041471;190.76948354038848;158.03757816811085;141.3368895457399;822.5311720998112;159.9663631532515;180.8281068813092;226.0028572139463;242.51558634908343;205.80036381667225;113.22904545981787;379.0960453766749;338.3715257104682;221.11926127662258;523.2397980583629;597.680129340116;551.1404938143096;736.2983669901795;1708.5821449098858;393.65672686006087;417.0118248972837;230.8663129003581;454.49021429494485;230.93497042448465;134.86559211682092;269.0922941274805;927.8213468173607;1900.924401895112;449.5460871211783;527.7508892225949;748.4849736932725;2841.569432077975;237.43979904258583;235.86366604057133;549.728493817212;0.008761796714579053;123.81285712816765
2006-11-24;279.96512884742293;414.8442276547679;189.520235215719;522.9057479876706;357.23564565230623;195.51025019089366;394.19062903606476;208.6045652788095;266.2911725488119;1040.6812631010457;502.2808237375982;610.3675455157161;5742.5366501668;718.7863053843271;278.4328589193788;270.09501679820715;175.1290977300171;722.6518372995635;155.47893581859643;986.2034927031267;240.77884201752053;390.4179131139624;607.8761574842074;493.413371172901;160.7785019046999;523.351815875548;672.4891129760783;514.3493856409056;512.7702793312102;132.12150222700996;453.3137669958108;471.00166030843053;215.92844207452;170.1311304812296;133.53511076665538;2791.8781464436242;2415.3762600762248;139.48672330465288;2000.7978475933087;1793.4636078102756;260.87952695812675;1177.3306435577197;377.1665424236892;270.9942763134976;154.06185747942789;104.94729726110957;470.36654152046316;230.98345623089318;819.254979094227;161.9865908917131;893.1261817952297;25444.02677273473;157.93624039892728;624.2032947911506;516.4536542346278;102.64445719877571;318.06851510887304;592.257905899928;183.64554449265358;215.38430077963642;424.5369461596318;388.1001618963272;124.48313621706184;167.86199319306866;196.18839354995617;107.21799968732957;110.3832061373457;178.27418460953876;188.3293323162224;113.45266557251176;111.88507451426264;108.68658671647245;111.90939511069395;153.85442296731736;103.6471841068502;225.9825491747601;112.55920225434522;179.56549170525338;374.47713572296027;168.84089384136539;208.94444328324178;149.1622405751679;422.1268633519561;297.4744478093099;298.89998301607005;155.0050941580966;260.3512539394166;233.42253404932592;284.0178937490436;303.12075965811925;260.54709944272724;213.3234195592495;210.85634429145856;215.46147384740814;266.6798693201381;399.35114491882615;660.4986343129309;194.05096625853298;158.8511769478715;141.46937279382044;822.624126425576;160.26318877680822;181.58094686618873;227.18491517371876;242.82390409356015;207.2749682976219;113.0596006525618;380.9396947412617;341.52958282129663;222.93579654063174;526.7964635610924;599.8709034556415;555.6159626252506;738.7443949146327;1715.5231179358566;394.5057863723043;423.0270717543802;234.03165866804008;455.8370414734198;234.2255580253801;136.12298458113992;272.92197774888564;946.2133161785497;1906.9075955941028;449.00477981246786;530.0531676319133;751.1144656632913;2853.2905484358284;238.37512982817228;235.77871101910299;550.7989389604458;0.00864;117.82000000000015
