Date;prices_EMU Equity Mid-Cap;prices_EMU Equity Mix-Cap;prices_EMU Equity Small-Cap;prices_EMU Equity Small-Cap Growth;prices_EMU Equity Large-Mid-Cap Growth;prices_EMU Equity Large-Mid-Cap Quality;prices_EMU Equity Large-Mid-Cap Multi Factors;prices_EMU Equity Large-Mid-Cap Value;prices_EMU Equity Large-Mid-Cap Low volatility;prices_EMU Equity Large-Mid-Cap Income;prices_Global Equity Large-Cap;prices_Global Equity Mix-Cap;prices_Global Equity Small-Mid-Cap;prices_Global Equity Large-Mid-Cap Growth;prices_Global Equity Large-Mid-Cap Income;prices_Global Equity Large-Mid-Cap Low volatility;prices_Global Equity Large-Mid-Cap Momentum;prices_Global Equity Large-Mid-Cap Multi Factors;prices_Global Equity Large-Mid-Cap Value;prices_Global Equity Large-Mid-Cap Quality;prices_Europe Equity Large-Cap;prices_Europe Equity Large-Cap Low volatility;prices_Europe Equity Mid-Cap;prices_Europe Equity Small-Cap;prices_Europe Equity Small-Mid-Cap;prices_Europe ExCH Equity Large-Cap;prices_Europe Equity Large-Mid-Cap Growth;prices_Europe Equity Large-Mid-Cap Income;prices_Europe Equity Large-Mid-Cap Value;prices_France Equity Large-Cap;prices_France Equity Small-Cap;prices_France Equity Small-Mid-Cap;prices_France Equity Small-Mid-Cap Growth;prices_France Equity Small-Cap Growth;prices_France Equity Large-Cap Growth;prices_EMU Equity Large-Mid-Cap;prices_US Equity Large-Cap;prices_US Equity Large-Mid-Cap Growth;prices_US Equity Small-Cap Value;prices_US Equity Small-Cap;prices_US Equity Large-Mid-Cap Value;prices_US Equity Large-Mid-Cap Multi Factors;prices_US Equity Mid-Cap;prices_US Equity Small-Cap Growth;prices_US Equity Large-Mid-Cap Income;prices_US Equity Mix-Cap;prices_US Equity Large-Mid-Cap Quality;prices_US Equity Mid-Cap Growth;prices_US Equity Large-Mid-Cap Low volatility;prices_GBL Emerg Equity Large-Cap;prices_GBL Emerg Equity Mix-Cap;prices_GBL Emerg Equity Large-Mid-Cap Multi Factors;prices_GBL Emerg Equity Large-Mid-Cap Income;prices_GBL Emerg Equity Large-Mid-Cap Growth;prices_GBL Emerg Equity Large-Mid-Cap Value;prices_GBL Emerg Equity Large-Mid-Cap Quality;prices_BRIC Equity;prices_Japan Equity Large-Cap;prices_Japan Equity Mix-Cap;prices_Japan Equity Large-Mid-Cap Value;prices_Japan Equity Large-Mid-Cap Growth;prices_Japan Equity Small-Mid-Cap;prices_Japan Equity Small-Mid-Cap Value;prices_GBL Emerg Equity Small-Mid-Cap;prices_GBL Emerg Equity Large-Mid-Cap Low volatility;prices_Europe Equity Mix-Cap;prices_GBP Corporate Bonds;prices_GBP High Yield Bonds;prices_GBP Diversified Bonds;prices_GBP Diversified Short Term Bonds;prices_GBP Flexible Bonds;prices_GBP Sovereign Bonds;prices_GBP Inflation Bonds;prices_JPY Blend Bonds;prices_Nordic Blend Bonds;prices_NOK Short Term Bonds;prices_NOK High Yield Bonds;prices_NOK Very Short Term Bonds;prices_DKK Domestic Bonds;prices_CHF Blend Bonds;prices_SEK Diversified Bonds;prices_SEK Corporate Bonds;prices_SEK High Yield Bonds;prices_EUR Corporate Bonds;prices_EUR Corporate Short Term Bonds;prices_EUR High Yield Bonds;prices_EUR Subordinated Bonds;prices_Euro Fixed Maturity Bonds;prices_EUR Diversified Bonds;prices_EUR Diversified Short Term Bonds;prices_EUR Flexible Bonds;prices_EUR Inflation Bonds;prices_EUR Long Term Bonds;prices_EUR Very Short Term Bonds;prices_EUR Sovereign Bonds;prices_EUR Sovereign Short Term Bonds;prices_Europe Blend Bonds;prices_Europe Emerging Bonds;prices_Global Corporate Fixed Maturity Bonds;prices_Global High Yield Fixed Maturity Bonds;prices_Global Corporate Bonds;prices_Global High Yield Bonds;prices_Global Diversified Fixed Maturity Bonds;prices_Target Fund Bonds;prices_Global Flexible Bonds;prices_Global Blend Bonds;prices_Global Inflation Bonds;prices_USD Corporate Bonds;prices_USD High Yield Bonds;prices_USD Diversified Bonds;prices_USD Diversified Short Term Bonds;prices_USD Flexible Bonds;prices_USD Sovereign Bonds;prices_USD Inflation Bonds;prices_Asia High Yield Bonds;prices_Asia Bonds;prices_Emerging Fixed Maturity Bonds;prices_Emerging Market Bonds;prices_Emerging Market Corporate Bonds;prices_Consumer Staples Equity;prices_Infrastructure Equity;prices_Materials Equity;prices_Energy Equity;prices_Health Care Equity;prices_Ecology Equity;prices_Information Technology Equity;prices_Financials Equity;prices_New Energy Equity;prices_Basic Resources Equity;prices_Water Equity;prices_Biotech Equity;prices_Private Equity;prices_Agriculture Equity;prices_Communication Equity;prices_Utilities Equity;prices_Metals & Mining Equity;prices_ASEAN Equity Mix-Cap;prices_Asia ExJapan Equity Mix-Cap;prices_Asia ExJapan Equity Mix-Cap Growth;prices_Asia ExJapan Equity Small-Mid-cap;prices_Asia Pacific ExJapan Equity Mix-Cap;prices_Asia Pacific ExJapan Equity Mix-Cap Growth;prices_Asia Pacific ExJapan Equity Mix-Cap Value;prices_Asia ExJapan Equity Mix-Cap Low Vol & Income;prices_Asia Pacific ExJapan Equity Mix-Cap Low Vol & Income;Explaining_Price;OurPrice
2019-04-01;440.73973270999846;733.1395976126386;445.6794174660072;1405.4484587876623;645.0434864416485;301.4146367914509;156.81973414236367;602.9735056765752;401.3332268244637;389.76475829223983;1836.6017035186549;978.0392403866234;1627.7689022391091;13694.030440597706;1442.5686989894225;437.70722957790963;467.25989519701346;318.5420404644309;1336.1691442813733;330.6332438854007;1560.1490763503916;382.8892292448005;984.0222211919463;1640.662505703169;1122.2342479274319;232.8138314423389;1184.4595314376961;1028.669371318257;904.4690730989888;824.8881689716168;226.10849869184057;836.0725647740333;1153.5083381467146;520.9405022708277;262.5506217305728;157.34980764047285;7816.891087082304;9024.354712573486;350.251566475586;6633.4697423808675;4603.20701759686;631.5320159618677;4035.8848160757066;1614.5102441909085;751.2165826835019;429.47351438281976;336.81870920374206;1522.3674276279526;149.06324882988423;436.3253025057849;1690.5698212375555;111.12236745299565;333.9153507872028;1932.001211986147;55632.18260177923;155.4363111019634;354.9502818697576;855.7757102797328;1078.3508798422597;176.74787132136737;321.61494217176966;1499.098672343009;400.2463245538424;516.2399034613969;122.29229090885588;925.3556774591262;754.0330680779672;335.81385144402185;364.68556157994414;170.53183110257342;174.52853319130222;343.50948310144094;473.7309900896519;147.38823483331845;110.4278235852832;113.98292124932742;117.15299626189196;111.04954295094716;246.37160069895543;269.60478079164534;145.2852773559015;224.93782682117333;153.6897094997203;619.1048104497098;223.2781826744202;423.2474153257902;289.94818885197134;123.77646718972973;670.1570746231879;392.3495318621031;442.63291429705185;217.08210690786626;622.0223061205943;280.38728264592964;461.7452159984561;391.9667901603791;407.2630070072075;327.68836069661813;91.81922545225649;421.61899898386076;352.2455914737249;90.64245438703196;469.07458321100825;100.26534139408476;640.646720730446;915.1915973197093;280.9703113504536;274.6896036206861;295.95933382957617;1332.3617701047556;211.36658120994844;323.36663228820447;361.2239532880767;101.68084088819948;192.979719318498;483.1553418206698;115.35863195632056;395.2504753458408;222.79336000736683;1031.2378257028752;722.492654632054;433.34143806615936;627.4089227704519;1584.5849832976794;1032.0546592595053;2961.552624081441;2137.4607073264456;544.6564075093188;537.9422632720505;601.752310812735;2623.9738353061607;344.8879271429726;213.38875676309792;238.9494894066032;398.7407335856353;1228.4180859106418;267.9611844779924;4910.446779004342;1374.1665881016822;1647.6826978598035;2126.5278929438805;8295.054435031687;597.1393135825692;476.8850319938088;1413.6602034566586;0.009012000000000001;211.7700000000032
2019-04-02;442.16960052242445;736.0592972469673;447.6798959204173;1411.4517450754406;647.155107389352;302.54005282353864;157.41543586596097;606.0605680864247;402.797026834431;391.7837413834305;1838.652449393393;979.1789431537404;1628.3576956264185;13717.215343185586;1444.5155790014144;437.00866848515744;467.10710180117053;318.9968593445173;1338.0474989434151;330.2148631052848;1566.633588515906;383.9443667770708;989.0189387834531;1647.952069898314;1126.6900491499746;233.3740975045854;1188.997093749559;1033.4227206117057;909.1379118384273;827.9605071558661;226.9013496980436;840.1464357419763;1159.3698592097605;523.2467236850641;263.38841214378755;157.73981150470718;7824.511415223398;9047.994366241404;349.56661552779406;6635.468593674336;4607.675850788218;633.0265454787418;4044.879445029687;1619.1605973653657;752.0217537091045;430.2400573362906;337.5316496877285;1525.451962340812;148.85837376024912;436.6912040743729;1693.321310439214;111.2713971843878;334.49399445522164;1934.85280999108;55810.06531824404;155.60286660393587;355.1093312825747;854.1312093299232;1072.443030013521;176.66631088030067;319.9809363060639;1489.1687435166166;399.8207609082042;516.3076634278908;122.23564067066576;930.0641354683867;754.4009716621028;336.6347116160415;364.9665804600552;170.74794605419618;174.62127482895713;344.0975163834771;476.79160598297653;147.5450623450181;110.32438611094149;113.99612434139999;117.21579792193764;111.05640520763369;246.3755805363879;269.9401057425784;145.23044271945466;224.9663231000441;153.80999865979203;619.779857795874;223.3463880395139;424.0450898938863;290.1013467984048;123.8379556018462;670.3845334932261;392.395466239631;442.803790115775;217.32442137817446;624.328664793797;280.40426086706003;461.88694045088494;391.97029130257636;407.9373850980071;327.3047718566978;91.59937211215937;421.444307432604;351.8505100215899;90.52275483474838;467.7515730647036;100.11672592742424;639.2357861434564;912.853838973753;280.52937625727515;274.57115699481307;296.01607199412524;1331.8075193781067;211.35349186046972;323.37048307178503;360.7787287552432;101.75528749881069;192.75737201256692;482.9359128940313;115.05386834246114;394.99634792106986;222.8049196439491;1030.6187339509365;722.2116658893394;435.2065783417085;626.9384454169979;1582.3608762042636;1033.3817392495368;2970.435563850778;2144.099973522297;546.6035391470925;537.9166082246476;601.7038801517681;2641.0025561405373;345.5338827499553;213.42067263261336;238.91130982519303;398.8601065022197;1217.6449370550595;268.9840912465551;4923.781892644563;1377.9735794433884;1652.1360741372973;2129.1889348945324;8293.97533451029;600.6806456142646;477.45879454805;1415.3983847767215;0.008979000000000001;212.0000000000032
2019-04-03;446.91989954978;744.2184406634743;452.81078497705727;1428.8722112446114;654.0610031705958;305.5781239274943;159.0474860238114;613.5752674622976;406.23796920464287;395.7996060189482;1852.0847977108122;987.573379819915;1642.4608825623739;13808.348023553692;1454.130302914136;438.7604349737237;470.1216858885546;320.8388639494778;1348.1024591865714;332.2894252735661;1580.1038140565397;386.4277906758776;1002.4603179823047;1666.239553093426;1140.9525442650408;235.9686904140185;1198.7669811984015;1042.08569083255;918.4088763761521;835.9406049724431;229.1689525251673;848.9947155697671;1175.270804316049;529.1771691726376;266.1759988934436;159.1760404834634;7850.717167465064;9087.957259485273;350.80862296978364;6671.838144397522;4615.149541299884;634.5716573501762;4057.336002764541;1629.2132540719895;753.6905885156115;431.87515920466745;338.62589576560964;1534.0830370445865;148.94942851070292;440.00612805106493;1706.2148603338744;111.98259768754265;336.75800022589885;1946.4022444618006;56160.069133868514;156.83011664194427;357.33197862973014;861.2566121842682;1084.729014104481;177.90772604062218;322.44985272921525;1507.9013318618838;403.5621196907898;518.8882735945169;122.87625671093643;938.8070520548109;752.3100877780865;336.93857708204445;364.326710184088;170.3633054133435;174.45339142847806;341.883591067131;473.86744134358145;147.56173500278143;110.47869706961309;114.00610206546831;117.28792969714424;111.06510803310694;245.86635437482516;269.46957084568095;145.04471606152322;224.96476636494396;154.04151089974368;619.384853830723;223.36793452262788;424.7528241423459;290.67817328199664;123.901200838522;669.9637413840862;392.40721340393725;442.92756968382537;216.96994067246848;618.1572599580737;280.40629981263925;461.2073385684957;391.87469100728623;407.46557577907083;328.2689358477476;91.91717406056263;422.8372302655575;352.28496290225365;90.94366311287013;469.1840534514654;100.6423249956302;641.7385139515665;914.8235432030724;280.90248719737787;274.5511699330579;296.41866665050964;1330.8599532675125;211.3482275831496;323.43780175068235;360.6925934555071;101.4962303329369;192.86951473209226;483.0703917795303;115.47033617497736;395.87453189767183;223.15720391371585;1036.673594597959;726.4121385833955;440.1444964567965;627.082781424336;1587.650125707636;1045.0502426925282;3003.1958287186226;2170.583440945868;553.0642309337335;540.4009089708971;606.2704387085738;2663.7493349441643;347.9461589358739;214.44358065916282;241.54507339940082;402.8869650250141;1222.3287031237032;270.52629392655217;4963.9726305277945;1390.1165433950955;1656.8333181002758;2149.7445390561907;8373.550909898226;606.3830768108451;479.5696827811451;1425.9823782227909;0.008973;212.99000000000325
2019-04-04;445.2047131194786;743.5498685038683;452.6435725140067;1426.7042344792776;654.3136402689258;305.9333670467312;158.95885701328734;614.5852326275323;406.29797174867934;396.2300988827456;1855.0128879624717;988.9094397626567;1644.7367984580274;13817.97206168584;1455.764939065287;438.9240002341277;470.14169915111296;321.3960970714588;1352.0446883371665;332.4960998444309;1579.2980772841138;385.29478160306616;999.8373825872773;1666.4203872975281;1139.9150952536254;235.8360738386978;1196.8649072387445;1041.432175615475;919.0487651609288;835.0354573673358;228.88751693846112;847.6313033558704;1170.965937367791;528.4959735787106;265.347443872114;158.58144196782143;7872.519748695913;9092.750190210489;352.79693077094987;6693.302667928795;4632.733032351496;635.5882057004883;4065.4142111993483;1620.4001431122747;755.614931573406;433.1386226905111;339.036117786339;1524.0434219362446;149.1306758746713;440.0313267902571;1708.3172307202526;111.91102104311115;336.73245210907305;1947.7619442667194;56315.04299683963;156.76681928489228;356.60401306676295;861.828781143083;1085.8612742536386;177.81698481891826;322.1957551305318;1508.9074584556158;403.72055165329317;518.9693470380153;122.98349760726325;938.6854092688693;751.8231468802368;337.422129237272;363.88905363578016;170.3591224605344;174.42977910010742;341.31301208476594;476.09500880330523;147.5938804361969;110.51567494465048;114.0245430722564;117.32873544925761;111.07107379366937;245.87292604749874;269.55539711032515;145.06247272592452;225.012664535372;154.3901806771959;619.5101130907382;223.35999397857344;424.6429625142791;290.76735843889423;123.94360903707293;670.1238163419382;392.40810620824686;442.9657526814064;217.0815574949236;621.9381843979578;280.40436252697066;461.54406059887975;391.86450457122345;408.062687280581;328.2937976830833;91.92127271243969;422.9572067895605;352.412723683982;90.93984330795648;469.3775352351692;100.74244699259951;641.8749447865507;915.0834253016876;281.01325850487893;274.6324272349888;296.6072302398567;1331.0058656954152;211.4283609588303;323.55812091803136;360.74675369656273;101.52873880945957;192.9552307349413;482.91950485840965;115.45250336635952;396.06588185108825;223.2787439195961;1038.4872685704518;725.599020838797;439.9422781768484;625.7343286372335;1585.77373353537;1047.042323718987;2999.271648084176;2177.6514125514145;555.5254854830602;540.2475242987477;607.4330505591937;2659.8379926538582;348.43451648227324;215.31201369549012;242.08899487155603;402.1131123157992;1228.1919535412967;270.53866556572143;4963.63942199657;1389.3899157938504;1655.6599523426044;2147.9979043051912;8372.816449066373;607.0032067896857;479.6698025204482;1423.160040894733;0.009318550935550928;212.92000000000326
2019-04-05;445.6739516678823;745.0371865880196;453.8805778862571;1432.6773337373236;655.2617658141886;306.00909763709063;159.25509871434502;615.6284336853671;406.7989434537682;396.51629055320427;1857.878810454693;990.7810873939385;1647.9976800800039;13834.668067165141;1456.120522939651;439.3350169909476;470.6812557757407;322.02106232142074;1355.3165257621845;332.9926716943341;1581.2879476409091;385.23896198991866;1002.4390064447994;1669.7855700114133;1141.4953048680475;235.97039944801017;1198.5314777243616;1042.2288324680287;919.8453976679318;836.4258103353462;229.37856338046169;849.0698042729538;1173.1101593864164;529.7777342200973;266.0857778390095;158.80227788144805;7898.671978349901;9115.458973257497;356.1715436501892;6729.720869639054;4653.985811331487;638.3495989537945;4085.9991006103273;1632.2832697012634;758.2269382820263;434.7915284154526;339.97341806352307;1533.7623750293872;149.60360423649803;441.59978210005465;1714.7571831643204;112.20977120105762;337.69403940210753;1957.932470076478;56565.55167555776;157.33725732297012;358.6136113244819;863.9329865050313;1087.7140529437117;178.12175258513577;323.27965029919585;1510.274973681817;404.8666774555674;519.890570820661;123.12411672108783;939.6822754044322;749.1126513499288;337.43093649536814;363.03983962413116;170.7231574459027;174.17083579112895;338.9864711428087;471.5249993506704;147.44175903442147;110.0736014902707;114.03603027106857;117.33810625887928;111.07703703092649;245.76359426851096;269.4290932930705;145.03164559820902;225.03038948868408;154.1653329022267;619.5215862483498;223.3813189778826;424.8992131078855;291.31499385273906;124.00534661281472;670.4069923688962;392.47257587867966;443.216184011353;217.3055096993745;622.2207781911812;280.4164349040222;461.7956492203954;391.90343899819084;407.88580831231064;328.23089549724307;91.90790826457622;422.9815903463847;352.1770451586029;90.9286474442148;469.6814175357096;100.543509228843;640.9833913184248;913.8190346850424;280.498316782836;274.8498730348466;296.9489111781925;1331.4075255975372;211.40833648950755;323.71919535131383;360.7138154706157;101.64811954606955;192.88553804103515;482.9503830056205;115.37841455297723;396.14574997780227;223.34899453217068;1039.3809763924726;725.4855770001158;441.6764637559783;631.6764826579238;1589.775026528791;1049.293745175003;3003.3421692269835;2174.5111201162654;558.1247005664845;543.7128566929343;609.6352949937627;2683.7230668824263;348.4541897823416;216.25775161446472;241.14875690859176;401.76742509448854;1235.8035700131304;270.83182135993286;4972.412905772091;1392.1568704721765;1659.4999495805014;2147.04632258534;8378.766493949122;606.6761465704102;480.26462767832925;1420.9852633433288;0.008955;213.68000000000328
2019-04-08;444.8969170536924;743.3347942056392;454.12035073802383;1432.4186977154059;653.9073544330078;305.2736335432916;158.8570454741141;614.1775811004983;405.67699551527375;395.8165500849816;1858.675253212627;991.0223758912688;1649.7669951669307;13844.967117837612;1457.7289744393686;439.09012270461824;470.6947430007847;322.45466740748816;1355.2162204544275;333.0415340359887;1578.9113543032981;384.8815609684772;1000.5812593251177;1668.8234196309274;1139.0557123715096;235.9023435226191;1196.0103253208847;1040.7120990514318;918.8045105610887;835.1148346346266;230.0968040689188;850.8095109285792;1171.7477985932705;531.4917961347388;265.73904070045603;158.78780787772538;7901.555771620093;9120.41289697575;356.0411412314644;6729.650761763916;4658.592831057651;639.3430408060715;4090.1014885499044;1630.248336830141;759.2033371754428;435.39507798970845;340.6541842741286;1534.23090662193;149.48484864767155;443.24205172575597;1717.4931367282925;112.375817815215;338.3747410522812;1959.3646087040509;56612.43660032695;157.55573753588155;360.1118548904587;861.2025451210667;1084.5117974027291;177.04114191332573;322.41008335196256;1504.2660489043735;402.25521467210183;519.0717247455228;123.02287808470751;938.14738777768;750.3729949860135;337.865840834844;363.3766329387723;170.89457288010834;174.35714674246742;339.9564307750325;473.71071131307457;147.39334396476718;110.47064104499408;114.07129236522219;117.43571181742908;111.09521523316748;245.8024817853913;269.4033231109652;145.0358232790816;225.09261281190052;154.23492452792857;619.6646008940727;223.4156187560397;425.1052088476101;291.4511029198126;124.0399014248135;670.617127765341;392.53603864330137;443.2831649494576;217.54080716030342;622.8055326343997;280.4327456439034;461.9972672735289;391.9726567193695;408.22841788460937;328.5206539802261;91.99192033982052;423.4637196230754;352.28299804282693;91.07039490986195;470.2315840531578;100.58540627011574;641.3124484843078;914.5518319643933;280.9153070241666;274.87282540894336;297.1469231833247;1331.6721014388083;211.34498179391176;323.86260728219054;360.5555164420777;101.57290146432364;192.82994728412564;482.7415218095629;115.4485707367486;396.12621161486527;223.41878245788828;1038.6373570773624;726.1313000067058;442.08295218896086;637.4415608548995;1589.8666259109953;1049.6166356910533;3005.3367865691193;2173.6820092864955;559.5574932059516;547.505849679287;609.2186748910706;2684.0807508451016;348.6429279532885;216.5828197688528;240.8509894518182;400.6428227338077;1242.8037686877326;270.102833433215;4978.357241656098;1393.7848689838804;1659.3279255908747;2151.129659364431;8386.148635997472;608.6681137078182;480.4870460354757;1421.8495987802735;0.008971;213.78000000000327
2019-04-09;442.4816503709978;739.3503066257257;452.5095801252783;1425.7413875886898;650.5102102339348;303.6484197451921;158.06926148468884;610.8551483167828;403.8140951847879;394.08186737516587;1856.7754315214831;990.1931288232249;1645.3449623591805;13842.902578568834;1456.5274073547696;438.4370292274796;469.9943533521736;321.8858459778158;1352.6532077051045;332.21201577601346;1572.3584473777046;383.09742614936243;995.5560097808836;1664.4366578614224;1133.907287732233;234.4869469354146;1191.0149062223898;1036.8778832439577;915.0782526029122;829.6145178232605;229.1962520086877;846.6749913492453;1163.4302512977335;528.840646515696;263.8440283362466;157.5852502733869;7873.219875627591;9098.94083538447;352.1119376925724;6698.973267331318;4634.680240992051;637.1590395007763;4068.4554237748907;1619.3431267749947;756.1983654413567;433.3839536846114;339.45961618354994;1524.938363250834;149.04444382224017;444.5028789194007;1725.1593172657074;112.9191935647873;340.1776707554951;1967.6066922229315;56782.17934362375;158.17774183690287;361.22904317778676;860.7218014020699;1081.5632384788871;176.47284870335187;321.7232126556442;1499.5823531253504;400.7106532520594;520.8516237871909;123.49220377713324;933.8939381466997;750.6578638450246;338.06344824240864;363.4553509889549;171.01326523129163;174.36997886886002;340.0668516219943;475.4873618178775;147.6576222174891;110.65613049226995;114.09880952038651;117.56567676324688;111.10814165116905;245.89311172482869;269.5378447249184;145.1051653685844;225.14878750429156;154.22796482835054;619.8576629819952;223.44025099895617;425.26751546713786;291.67966113097566;124.09942690222113;670.9685785361072;392.583206840637;443.4451704491509;217.63438987854963;624.0235186035441;280.44594856360544;462.3931472050591;392.03338604344526;408.4680523767776;329.0571874752605;92.25347976188637;424.0929171111067;352.79967247833014;91.34363708751131;472.19212586326233;100.98443871348242;642.5105660045749;916.7551040030644;281.6152762691274;275.2050370508389;297.31086277363653;1332.4587808815331;211.4661877044581;324.1490589776189;360.839495423156;101.71525168479474;192.75157133495102;483.1178108010202;115.76668160196594;396.86887195106124;223.63938825925652;1037.0026989886321;725.2866140531429;440.8492788676265;634.7633917844312;1588.5647310125075;1046.6634405341954;3004.2936770872902;2172.2693438613737;559.0844220847046;546.8933156081312;605.5382488782361;2657.9192471060887;347.9293062554713;216.39963434807984;241.18457089623942;400.8581424696183;1252.1228714666236;271.8085267124016;5003.951666959787;1401.6937683524286;1666.367725360618;2159.600996313297;8406.881060062933;612.0403552913494;482.2188327624556;1428.2790450265347;0.008985;212.78000000000327
2019-04-10;443.2131061607295;740.6511035206378;452.8669877414817;1426.156682476957;651.1602613158782;304.33452577937464;158.20111939875468;611.6405874825296;404.511157251849;394.928267463854;1860.03871587792;992.3709088904374;1650.6803733703355;13868.974618394086;1456.9967709816974;439.3634957572488;472.043725323928;322.0758338631619;1354.107779317141;333.0370393753925;1574.7048324502512;384.34751557267714;998.5934905345946;1665.5418652910562;1136.4716054727876;235.29914827423184;1192.8426840802126;1038.5958878661943;915.6943754870657;831.5203001885553;229.4910221175507;847.4464336219024;1165.9539062227825;529.4456975721279;264.4280113330668;157.89842271657182;7897.863860940833;9131.325711634388;356.2649560267996;6729.441378311711;4645.857604327764;638.2206607550119;4080.679335571112;1638.3921829735184;758.0342161102644;434.699044569858;340.3307531734796;1540.506102791942;149.60355423451597;446.25638675132126;1731.4808659783764;113.29809021619869;341.59168510422364;1976.4105946780758;56924.883111734285;158.71823557987054;362.69668094195146;857.2368093531418;1077.9567769236369;175.39151408564152;320.8143425767062;1497.7166768782608;398.3691788722564;523.0678584692332;123.70607276400149;935.1033915120528;751.1643264577797;338.1475941209052;363.73010601937006;170.85042006688204;174.40424609996535;340.24120545086123;473.9640695446125;147.96781892953018;111.02309567914914;114.10313241210116;117.64293941479922;111.1121051585528;246.03994036528317;269.8968541309675;145.27378603098066;225.2369098526928;154.33486214105244;620.5705343439618;223.49574623565587;425.5062808587545;292.1757351181513;124.13572291851222;671.5257946178398;392.67331611407167;443.72823939336814;217.7626640709008;626.3292681591066;280.460823695195;462.9852814070359;392.1761368130722;408.7646617584541;329.38326639732406;92.33315464496548;424.424859191841;353.54763826609826;91.4123127353532;472.89156847203736;100.90470663893116;643.5283845799701;918.4287298903926;282.0857192468993;275.6867995906636;297.6071249123176;1333.7846137960275;211.5727124697356;324.41254731014845;361.40953603016237;102.02735781230706;192.8092500547443;483.34190875077263;115.75254279206699;397.4416300060844;223.8178152504562;1040.5009848605969;726.8735807915073;440.3353939240003;636.6093600548588;1589.7680584682773;1049.526772806601;3018.436898473485;2173.826726610463;561.0965224301239;547.6806718211675;607.0717873699722;2669.805883200349;347.8466059958339;215.97958397956424;242.0058295364511;402.9210430867028;1251.333708675832;272.2383501429824;5014.5906234766935;1403.1804578553686;1669.3366860596134;2165.320739900152;8439.430437564299;609.6381997143178;482.76584434494947;1430.6053611626305;0.008995999999999999;213.65000000000333
2019-04-11;445.4308924939891;743.2295117002864;455.0511473263832;1432.446355200567;653.5020824189431;305.5766176315905;158.52956914764133;614.9876959180807;405.23042889684183;396.2807499193972;1857.5781392327249;991.5157697159397;1652.7979727934362;13854.51707954337;1455.5412965221499;438.6323072206219;471.2880795639345;322.2400841067498;1353.5500299430805;332.40762080559705;1577.9269396133245;384.1103275242186;1002.629649615894;1672.6553727703406;1142.1739696397403;235.8283560955461;1194.8497924282565;1040.6587396193293;918.7032633256723;837.2297717601169;231.1521109336797;853.3436062830713;1176.6798443142764;533.2653299406118;265.977647781139;158.94261702221638;7894.088027333456;9129.608038868575;355.7709636138552;6752.138775660321;4651.545294319479;638.9703891644513;4090.28599518898;1637.1795387161078;757.9831368149585;435.27174059910624;340.61643670067804;1543.8459141655346;149.3904275143774;443.1875596812357;1718.1220097222863;112.4720515396132;338.6504854516278;1961.3555177120754;56544.87930253058;157.4261551974559;359.34594341933985;853.8320956893324;1075.582882383569;175.21859359435612;319.27814360477663;1495.0281456386542;396.8755054532327;520.464105314636;122.81639903198837;937.9997171934392;751.9413663226976;338.47703664910574;363.7725519828112;170.91074054540715;174.56563540300832;340.38713457495294;472.96841316010466;147.55571692444337;111.041179789084;114.12759280150095;117.67364507049729;111.12336481449807;246.1376729258555;269.7931749993656;145.2289555495941;225.24832407956526;154.40377660427697;620.6912191982102;223.55046700604726;425.8699926043146;292.8959720958985;124.27337766168785;671.9228709726606;392.7842519946538;443.9550074289327;217.76882047724172;625.6987548161558;280.47494203472434;463.2367021600261;392.2792687027826;408.7183262523657;328.97451135216215;92.20500867824677;424.4934837699409;353.32723904580195;91.37963539682131;472.77927952480417;100.7628668994703;643.0511792464065;916.9719065634987;281.02809527011004;275.5964516858781;297.97582172291067;1333.6443818087719;211.5102036717984;324.5692853452345;360.9781208936028;101.7962504566353;192.8407235456475;483.26552818893936;115.55667225671381;396.6474126370893;223.62070247370477;1041.717097859563;725.6176919638756;439.45575803087945;635.1249140204109;1577.382687001037;1048.6554946978438;3017.5810864310224;2184.7738801831065;559.3190101826857;543.8163015914615;607.3957463727612;2641.630670613951;348.71567056974;216.12106579754186;241.88146344040226;400.20859454829565;1233.65296420796;270.91650442913516;4976.1164279798795;1392.576697957363;1663.9998374008703;2148.552273094488;8370.902829244724;604.9331089841068;479.8440534540974;1421.0980925180593;0.00899;213.90000000000333
